product name,category,review,rating,cleaned_reviews,sentiment_score,sentiment_label
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"mantul... walau harga beda dgn yg lain ,tapi lebi percaya sama samsung stor.. klo bisa ada kan bonus dapat casan,,, over all oke dri kurir, bungkusan, kecepatan, good job... ",5,mantul harga beda lebi percaya samsung stor kalo bonus cas over al oke kurir bungkus cepat good job,11,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"sejauh ini dipakai puas banget,foto jernih smooth dan baterai awet, 👍",5,pakai puas banget foto jernih smooth baterai awet,12,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang sesuai pesanan...walaupun pesanan mengalami mundur...,5,barang sesuai pesan pesan alami mundur,-2,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Kualitas HP Samsung Oke, top pokonya🫶",5,kualitas hp samsung oke top,11,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barang aman, di tes lancar semua, adminnya mau di tanya2 semoga awet handphonenya",5,barang aman tes lancar adminnya moga awet handphonenya,7,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barang masih disegel, berfungsi dengan baik, test manual ok, bonus kartu perdana diterima. terima kasih.",5,barang segel fungsi test manual ok bonus kartu perdana terima terima kasih,10,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"pengiriman aman, barang bagus.",5,kirim aman barang bagus,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"mantap segel not broken, berfungsi dengan baik. pengiriman sangat cepat, mengerti kebutuhan konsumen. trmkasih",5,mantap segel not broken fungsi kirim cepat erti butuh konsumen trmkasih,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,bagussss. cepatt. boxnya juga besar dalamnya ditambah ptongan kardus lagi jadi padat. aman. semoga awet,5,bagus cepat boxnya dalam tambah ptongan kardus padat aman moga awet,9,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,sangat memuaskan dengan produk nya thanks samsung,5,muas produk nya thanks samsung,11,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang masih segel, packing aman",5,barang segel packing aman,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,proses cepet banget..1 hari sampe,5,proses cepat,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Produk memuaskan.,5,produk muas,8,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,subhanallah barangnya oke punya bagus banget dan cukup puas dengan kualitas dan pelayanan yg diberikan seller maupun ekspedisi nya. terimakasih ya,5,subhanallah barang oke bagus banget puas kualitas layan seller ekspedisi nya terimakasih ya,17,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,mantep,5,mantap,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barangnya mantap hanya saja pengiriman lama, bukan di kurirnya tp tokonya... sampe saya mau refund aja deh... tp akhirnya dikirim juga..",5,barang mantap kirim kurir toko refund deh kirim,9,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,bagus,5,bagus,-2,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,masih segel and packing nya aman banget maz kurir nya baik banget. terimakasih,5,segel and packing nya aman banget maz kurir nya banget terimakasih,7,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barang sudah sampai, sesuai pesanan",5,barang sesuai pesan,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,🤩,5,,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"diterima dgn baik, semoga awet.",5,terima moga awet,7,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang segel,sesuai spesifikasi namun ada beberapa bagian cat hp megelupas",5,barang segel sesuai spesifikasi cat hp megelupas,6,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang segel,pengemasan sangat aman dan tebal hp bagus warna lilac cutee,thank you",5,barang segel emas aman tebal hp bagus warna lilac cute thank you,6,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang bagus berfungsi normal, pengiriman cepat, packing savety",5,barang bagus fungsi normal kirim cepat packing savety,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang oke, bagus. pengiriman agak lama.",5,barang oke bagus kirim,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang sudah di terima, pengirimannya cepet, pesan siang sore uda sampe, dapet murah lagi diskon n bonus kartu AXIS, trima ksih Samsung official store👍👌toped👍",5,barang terima kirim cepat pesan siang sore murah diskon n bonus kartu axis terima kasih samsung official storetoped,10,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang ok. tp pengiriman dari jasa krm lama melebihi waktu yg di tentukan tokopedia,3,barang kirim jasa kirim lebih tentu tokopedia,6,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"packing rapih bgt dan aman, cuman bonus kuota axisnya gk kepake soalnya daerahnya tidak tercover",4,packing rapi banget aman cuman bonus kuota axisnya kepake daerah tercover,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"packing aman, walaupun pas hari libur dan dichat tidak ada balasan, tp produk tetap terkirim dan sampai dengan aman",5,packing aman pas libur dichat balas produk kirim aman,9,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"agak lama, tp barang sampe dengan selamat",5,barang selamat,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,segel bagus dan pengiriman cepat,5,segel bagus kirim cepat,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barang baru, dikemas dengan baik. semoga awet",1,barang kemas moga awet,6,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"mudah mudahan optimal buat dipake 5 tahun jualan konter pulsa, sebagai pendamping Samsung Chromebook hehe",5,mudah mudah optimal pakai jual konter pulsa damping samsung chromebook hehe,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barangnya original 100%, hanya pengirimannya agak lama karena pakai kurir rekomendasi jadi dioper ke beberapa ekspedisi.",5,barang original kirim pakai kurir rekomendasi oper ekspedisi,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"worth it lah barangnya, blm  di coba, semoga awet. kendala di expedisi ny jnt ****** setiap gdng 2hari, ini ja ambil sendiri ke drop points langsung,. parah jnt.",5,worth barang coba moga awet kendala expedisi nya jnt gdng ambil drop points langsung parah jnt,-4,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Seller oke, barang original, packing rapi dan aman (bubble wrap dan extra box). Meski telat berhari-hari, barang tetap aman dalam packing nya. Sempat drama barang pesanan... ",5,seller oke barang original packing rapi aman bubble wrap extra box telat barang aman packing nya drama barang pesan,-7,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang bagus masih segel,5,barang bagus segel,-2,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"puas, aman. sayangnya gabisa tukar warna",5,puas aman sayang tukar warna,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"baguss, tonggal di pakai aja, dan sesuai ekspektasi",5,bagus tonggal pakai sesuai ekspektasi,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"bagus, warna sesuai, pengiriman juga cepat, dapat memori internal 2x lipat",5,bagus warna sesuai kirim cepat memori internal lipat,3,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Fast respon, pengiriman cepat, barang selamat",5,fast respon kirim cepat barang selamat,9,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,ori dan rekomended,5,orisinal rekomended,3,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"waadidaw keren bet, worth it buat ibu saya yang udah nyaman sama one ui buat upgrade",5,waadidaw keren banget worth nyaman one ui upgrade,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang tersegel dgn baik, packingan oke sekali, di luar ekspektasi, semua aman, top pokoknyaa",5,barang segel packingan oke ekspektasi aman top pokok,7,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"mantap okeee... kurir nya sedikit barbar lempar dri atas pintu 😱, syukur unit aman aja.",5,mantap oke kurir nya barbar lempar pintu syukur unit aman,3,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barang diterima dengan baik. Respon penjual sangat baik, kecepatan pengiriman sangat baik. Terima kasih",5,barang terima respon jual cepat kirim terima kasih,10,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang ok, pengiriman pas sbelum libur lebaran jadi rada lama. kekuranagn tetep seperti biasanya gak ada chargernya untuk samaung ini. overall ok, thanks",5,barang ok kirim pas libur lebaran rada kekuranagn chargernya samaung overal ok thanks,19,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Brg masih tersegel dengan baik, dan kondisi brg ori siip pokoknya.",5,bareng segel kondisi bareng orisinal sip pokok,3,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Barang tersegel dengan rapih dan aman dalam paket dengan bubblewrap. Upgrade dari hp lama sudah terasa perbedaannya jauh. Semoga awet dengan spek yang sangat bagus ini 👍,5,barang segel rapi aman paket bubblewrap upgrade hp beda moga awet spek bagus,6,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Secara keslrhan sdh bagus hpnya dan brg smpai dgn aman.Cuma hnya -1 aja,bttrainya trllu boros.Didiamin tanpa main/diapa2kan sktr 15-20menit bttrai brkrg 1%.Pngemasannya r... ",5,keslrhan bagus hpnya bareng aman bttrainya trllu sktr bttrai brkrg r,-2,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Order tgl 4, Terima tgl 6 pagi Mantap kirain bakalan lama, ternyata cepet. Top 👍",5,order tanggal terima tanggal pagi mantap cepat top,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang masih di segel,5,barang segel,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang original dan dipacking dengan sangat rapi,5,barang original dipacking rapi,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,mantap bagus barangnya,5,mantap bagus barang,3,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,sip... semoga awet,5,sip moga awet,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,pengiriman cepaat barang bagus dapet potongan lg dr tokped top banget deh,5,kirim cepaat barang bagus potong tokped top banget deh,4,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"kondisi baik, sesuai deskripsi, packaging rapih,",5,kondisi sesuai deskripsi packaging rapi,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang datang dgn kondisi aman, namun yg perlu diperhatikan yaitu pengiriman. saya pesan hari jumat malam, baru nyampai hari kamis.",5,barang kondisi aman perhati kirim pesan jumat malam nyampai kamis,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"keren  barang ori , mantapppp... sesusi harapan...",5,keren barang orisinal mantap sus harap,8,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang msh tersegel rapih sesuai orderan, packingan mntap,pengiriman lumayan cepat,dpt bonus simcard axis sygnya ga trpake di daerahku.pkoknya puas.tks.",5,barang segel rapi sesuai order packingan mntap kirim lumayan cepat bonus simcard axis sygnya trpake,6,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Terimakasih tokped dan samsung official. Barangnya ori pengiriman cepat dan packingnya aman azah..,5,terimakasih tokped samsung official barang orisinal kirim cepat packingnya aman azah,10,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"mantap barang aman sampe tujuan, CS ramah walaupun sempet panik gara2 kurir main asal lempar🤣",5,mantap barang aman tuju cs ramah panik kurir main,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"alhamdulillah..akhinya yg d tunggu hmpir 1 mggu dtang jg dlm keadaan terbungkus rapi,tdk penyok dll mhn maaf jg sempat khawatir krn baru pertma kali beli d online imei se... ",5,tunggu mggu dtang bungkus rapi penyok mhn maaf khawatir kali beli online imei,-6,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang oke kualitas samsung, pelayanan oke. mantap pokoknya",5,barang oke kualitas samsung layan oke mantap pokok,13,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,rela gak beli makan kucing buat beli ini🔥🔥🔥🔥  😿😿😿,5,rela beli makan kucing beli,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"warnanya sesuai, kotak masih segel dan memuaskan alhamdulillah. sekarang hpnya udah dipake beberapa hari, kameranya keren dan memori sudah di up. terimakasih",5,warna sesuai kotak segel muas alhamdulillah hpnya pakai kamera keren memori up terimakasih,15,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Gemes bgt warnanya 😍🩷🌈,5,gemas banget warna,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Bonusan paket Axis tidak dapat digunakan,3,bonus paket axis,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Warna bagus istri suka, tapi sayang gk dpt adapter charger..",4,warna bagus istri suka sayang adapter charger,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,PROSES PENGIRIMAN LAMA. TAPI BARANYA BAGUS dan pakingnya sangat rapi.,5,proses kirim bara bagus paking rapi,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,c i h u y,5,sih i h lu ya,4,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,packing sangat aman dan Rapih. uk warna dan spesifikasi sesuai dengan yang dipesan. semua oke aman sampai unboxing dan chek smua fitur dan ke orisinilan barang. smua oke,5,packing aman rapi uk warna spesifikasi sesuai pes oke aman unboxing chek fitur orisinilan barang oke,11,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang sudah sampai..terimakasih,5,barang,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barang diterima dengan baik. Kemasan awal kondisi baik tidak rusak, waktu pengiriman dua hari. Sudah dicoba digunakan hasilnya normal. Terima kasih Samsung dan Tokopedia... ",5,barang terima kemas kondisi rusak kirim coba hasil normal terima kasih samsung tokopedia,12,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang nya bagus tapi pengantarannya lama sekalipun same day,5,barang nya bagus antar same day,-2,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"packing baik, diterima dengan kondisi baik",5,packing terima kondisi,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang di segel dan pengiriman tepat waktu..barang mulus..matab👍,5,barang segel kirim,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Barang sesuai dengan deskripsi produk, diterima dlm keadaan baik dan tersegel. Terimakasih",5,barang sesuai deskripsi produk terima segel terimakasih,9,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang sampe dg selamat, packaging aman",5,barang selamat packaging aman,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,tersegel sempurna. berfungsi baik,5,segel sempurna fungsi,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang  bagus,5,barang bagus,-2,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,alhamdulillah terpercaya r3seller nya..samsung official. ini yg ke3 kali aku beli hp di toko ini. alhamdulillah tdk mengecewakan,5,alhamdulillah percaya official kali beli hp toko alhamdulillah kecewa,11,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"produk masih segel, packing rapi. produk sesuai deskripsi. terima kasih",5,produk segel packing rapi produk sesuai deskripsi terima kasih,9,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"masih segel, aman pokoknya",5,segel aman pokok,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,order sabtu nyampe kamis ( *´・ω)/(；д； )  untung dah lu cakep 😅,5,order sabtu kamis  untung deh lu cakep,6,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"mantull cepat sampainya, barang masih segel.. sesuai spesifikasi.. thank u gan",5,mantul cepat sampai barang segel sesuai spesifikasi thank lu gan,8,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,seller fast respon,5,seller fast respon,2,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Barang masih segel berfungsi dg baik. Recommend,5,barang segel fungsi recommend,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Original produk & sesuai deskripsi.. pengiriman juga ontime & packing aman.. recommended seller.. 👍,5,original produk sesuai deskripsi kirim ontime packing aman recommended seller,4,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,ori dan mulusss. proses cepatttt..,5,orisinal mulus proses cepat,3,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Sip barang nya baru dan segel, packing double box aman. Fungsi semuanya oke. Thank you ya..",5,sip barang nya segel packing double box aman fungsi oke thank you ya,10,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"barang sampai dgn selamat, packingan tebal dan aman,",5,barang selamat packingan tebal aman,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,okeee... gass,5,oke gas,-2,negative
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Mantapp,5,mantap,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"MANTAP, Tapi Bonus Paketan Internetnya Bohong",5,mantap bonus paket internetnya bohong,5,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,"Mendarat aman. Pengiriman cepat, seller fast respon jadi bisa dikirim same day",5,darat aman kirim cepat seller fast respon kirim same day,4,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang masih di segel.. packing aman dan rapi.. sampai tepat waktu,5,barang segel packing aman rapi,1,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,barang sesuai pesanan mantap,5,barang sesuai pesan mantap,7,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Barangnya original 👍,5,barang original,0,neutral
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,Barangnya original 👍 Ada garansi resmi Kemasan disegel Spesifikasi sesuai Warna sesuai pesanan,5,barang original garansi resmi kemas segel spesifikasi sesuai warna sesuai pesan,11,positive
Samsung Galaxy A35 5G 8/256GB - Navy,Handphone,mantap bener Barangnya original 👍 Spesifikasi sesuai Warna sesuai pesanan Kemasan disegel,5,mantap barang original spesifikasi sesuai warna sesuai pesan kemas segel,14,positive
"Samsung Galaxy A05 4/64 4/128 6/128 Garansi Resmi Sein By Tam - FS 4/64 Black, No Bonus",Handphone,barang masih segel ada garansi resmi mantap terima kasih,5,barang segel garansi resmi mantap terima kasih,10,positive
